date,zone,store_id,demand,event,overload_risk
2026-07-25,Suburban,SU-009,886.11,None,0.846
2026-07-25,Industrial,IN-010,1236.53,None,0.817
2026-07-25,Industrial,IN-011,1278.41,None,0.824
2026-07-25,Industrial,IN-012,1024.62,None,0.708
2026-07-25,Port,PO-013,1193.49,None,0.943
2026-07-25,Port,PO-014,757.32,None,0.724
2026-07-25,Airport,AI-015,839.67,None,0.848
2026-07-25,Airport,AI-016,1195.33,None,0.964
2026-07-25,North,NO-017,1075.8,None,0.906
2026-07-25,North,NO-018,637.67,None,0.655
2026-07-25,North,NO-019,965.7,None,0.842
2026-07-25,South,SO-020,953.43,None,0.833
2026-07-25,South,SO-021,717.92,None,0.692
2026-07-25,South,SO-022,778.8,None,0.726
2026-07-25,Center,CE-023,1413.36,None,0.949
2026-07-25,Center,CE-024,2148.39,None,1.0
2026-07-25,Center,CE-025,1321.39,None,0.927
2026-07-25,Center,CE-026,2319.48,None,1.0
2026-07-26,Urban,UR-001,1723.03,None,1.0
2026-07-26,Urban,UR-002,1265.48,None,0.872
2026-07-26,Urban,UR-003,1685.35,None,1.0
2026-07-26,Urban,UR-004,1190.13,None,0.83
2026-07-26,Urban,UR-005,1626.04,None,0.993
2026-07-26,Suburban,SU-006,937.63,None,0.911
2026-07-26,Suburban,SU-007,983.37,None,0.908
2026-07-26,Suburban,SU-008,725.5,None,0.779
2026-07-26,Suburban,SU-009,488.17,None,0.605
2026-07-26,Industrial,IN-010,1318.38,None,0.848
2026-07-26,Industrial,IN-011,1155.52,None,0.779
2026-07-26,Industrial,IN-012,1358.45,None,0.822
2026-07-26,Port,PO-013,1386.39,None,1.0
2026-07-26,Port,PO-014,1222.6,None,0.941
2026-07-26,Airport,AI-015,688.2,None,0.764
2026-07-26,Airport,AI-016,1060.82,None,0.899
2026-07-26,North,NO-017,880.35,None,0.801
2026-07-26,North,NO-018,1209.96,None,0.951
2026-07-26,North,NO-019,590.82,None,0.641
2026-07-26,South,SO-020,1078.35,None,0.899
2026-07-26,South,SO-021,847.62,None,0.758
2026-07-26,South,SO-022,936.7,None,0.807
2026-07-26,Center,CE-023,1555.76,None,1.0
2026-07-26,Center,CE-024,1671.27,None,0.949
2026-07-26,Center,CE-025,1321.18,None,0.926
2026-07-26,Center,CE-026,1468.72,None,0.902
2026-07-27,Urban,UR-001,1359.04,None,0.937
2026-07-27,Urban,UR-002,1763.09,None,1.0
2026-07-27,Urban,UR-003,803.84,None,0.718
2026-07-27,Urban,UR-004,1083.77,None,0.786
2026-07-27,Urban,UR-005,766.36,None,0.648
2026-07-27,Suburban,SU-006,690.86,None,0.753
2026-07-27,Suburban,SU-007,672.25,None,0.719
2026-07-27,Suburban,SU-008,657.94,None,0.735
2026-07-27,Suburban,SU-009,1164.63,None,1.0
2026-07-27,Industrial,IN-010,1836.11,None,1.0
2026-07-27,Industrial,IN-011,1397.71,None,0.868
2026-07-27,Industrial,IN-012,1341.27,None,0.817
2026-07-27,Port,PO-013,929.38,None,0.816
2026-07-27,Port,PO-014,828.7,None,0.757
2026-07-27,Airport,AI-015,952.77,None,0.91
2026-07-27,Airport,AI-016,1066.82,None,0.902
2026-07-27,North,NO-017,784.47,None,0.749
2026-07-27,North,NO-018,1096.34,None,0.892
2026-07-27,North,NO-019,1058.89,None,0.891
2026-07-27,South,SO-020,821.47,None,0.762
2026-07-27,South,SO-021,803.87,None,0.736
2026-07-27,South,SO-022,884.49,None,0.78
2026-07-27,Center,CE-023,1261.35,None,0.884
2026-07-27,Center,CE-024,1870.63,None,1.0
2026-07-27,Center,CE-025,1219.81,None,0.881
2026-07-27,Center,CE-026,1025.2,None,0.732
2026-07-28,Urban,UR-001,1233.95,None,0.882
2026-07-28,Urban,UR-002,1208.43,None,0.848
2026-07-28,Urban,UR-003,1071.54,None,0.844
2026-07-28,Urban,UR-004,905.38,None,0.713
2026-07-28,Urban,UR-005,1319.83,None,0.87
2026-07-28,Suburban,SU-006,770.75,None,0.804
2026-07-28,Suburban,SU-007,986.21,None,0.91
2026-07-28,Suburban,SU-008,1172.65,None,1.0
2026-07-28,Suburban,SU-009,621.64,None,0.686
2026-07-28,Industrial,IN-010,1700.62,None,0.991
2026-07-28,Industrial,IN-011,1589.9,None,0.939
2026-07-28,Industrial,IN-012,1624.57,None,0.914
2026-07-28,Port,PO-013,1248.2,None,0.97
2026-07-28,Port,PO-014,1225.48,None,0.942
2026-07-28,Airport,AI-015,867.21,None,0.863
2026-07-28,Airport,AI-016,861.09,None,0.802
2026-07-28,North,NO-017,849.28,None,0.784
2026-07-28,North,NO-018,900.42,None,0.791
2026-07-28,North,NO-019,1118.29,None,0.923
2026-07-28,South,SO-020,989.76,None,0.852
2026-07-28,South,SO-021,1148.19,None,0.912
2026-07-28,South,SO-022,730.44,None,0.701
2026-07-28,Center,CE-023,1382.24,None,0.936
2026-07-28,Center,CE-024,1721.5,None,0.967
2026-07-28,Center,CE-025,962.7,None,0.767
2026-07-28,Center,CE-026,1489.58,None,0.91
2026-07-29,Urban,UR-001,1578.95,None,1.0
2026-07-29,Urban,UR-002,1051.41,None,0.782
2026-07-29,Urban,UR-003,749.64,None,0.692
2026-07-29,Urban,UR-004,1270.85,None,0.863
2026-07-29,Urban,UR-005,771.02,None,0.65
2026-07-29,Suburban,SU-006,916.08,None,0.897
2026-07-29,Suburban,SU-007,708.8,None,0.741
2026-07-29,Suburban,SU-008,743.26,None,0.791
2026-07-29,Suburban,SU-009,939.95,None,0.879
2026-07-29,Industrial,IN-010,1741.14,None,1.0
2026-07-29,Industrial,IN-011,1774.11,None,1.0
2026-07-29,Industrial,IN-012,1519.42,None,0.878
2026-07-29,Port,PO-013,1095.44,None,0.896
2026-07-29,Port,PO-014,1226.23,None,0.943
2026-07-29,Airport,AI-015,775.07,None,0.812
2026-07-29,Airport,AI-016,1410.8,None,1.0
2026-07-29,North,NO-017,895.52,None,0.809
2026-07-29,North,NO-018,582.03,None,0.626
2026-07-29,North,NO-019,893.44,None,0.803
2026-07-29,South,SO-020,1148.97,None,0.937
2026-07-29,South,SO-021,811.68,None,0.74
2026-07-29,South,SO-022,792.48,None,0.733
2026-07-29,Center,CE-023,1246.78,None,0.877
2026-07-29,Center,CE-024,1104.11,None,0.742
2026-07-29,Center,CE-025,895.43,None,0.737
2026-07-29,Center,CE-026,1113.96,None,0.766
2026-07-30,Urban,UR-001,1687.22,None,1.0
2026-07-30,Urban,UR-002,1744.72,None,1.0
2026-07-30,Urban,UR-003,1620.59,None,1.0
2026-07-30,Urban,UR-004,1303.52,None,0.876
2026-07-30,Urban,UR-005,1156.22,None,0.805
2026-07-30,Suburban,SU-006,954.65,None,0.922
2026-07-30,Suburban,SU-007,982.46,None,0.908
2026-07-30,Suburban,SU-008,877.74,None,0.878
2026-07-30,Suburban,SU-009,638.0,None,0.696
2026-07-30,Industrial,IN-010,1541.75,None,0.932
2026-07-30,Industrial,IN-011,1609.68,None,0.946
2026-07-30,Industrial,IN-012,1996.51,None,1.0
2026-07-30,Port,PO-013,733.58,None,0.722
2026-07-30,Port,PO-014,1009.98,None,0.842
2026-07-30,Airport,AI-015,920.02,None,0.892
2026-07-30,Airport,AI-016,995.13,None,0.867
2026-07-30,North,NO-017,1189.16,None,0.968
2026-07-30,North,NO-018,1195.78,None,0.943
2026-07-30,North,NO-019,1153.72,None,0.942
2026-07-30,South,SO-020,873.94,None,0.79
2026-07-30,South,SO-021,1020.12,None,0.847
2026-07-30,South,SO-022,821.04,None,0.748
2026-07-30,Center,CE-023,987.7,None,0.766
2026-07-30,Center,CE-024,1650.2,None,0.942
2026-07-30,Center,CE-025,1317.09,None,0.925
2026-07-30,Center,CE-026,1092.26,None,0.758
2026-07-31,Urban,UR-001,1197.45,None,0.866
2026-07-31,Urban,UR-002,828.99,None,0.688
2026-07-31,Urban,UR-003,1248.11,None,0.927
2026-07-31,Urban,UR-004,1004.9,None,0.753
2026-07-31,Urban,UR-005,1300.62,None,0.863
2026-07-31,Suburban,SU-006,1025.84,None,0.967
2026-07-31,Suburban,SU-007,692.95,None,0.732
2026-07-31,Suburban,SU-008,834.12,None,0.849
2026-07-31,Suburban,SU-009,836.58,None,0.816
2026-07-31,Industrial,IN-010,1349.34,None,0.86
2026-07-31,Industrial,IN-011,1515.34,None,0.911
2026-07-31,Industrial,IN-012,1915.94,None,1.0
2026-07-31,Port,PO-013,1025.66,None,0.863
2026-07-31,Port,PO-014,1354.05,None,1.0
2026-07-31,Airport,AI-015,1039.25,None,0.958
2026-07-31,Airport,AI-016,841.73,None,0.793
2026-07-31,North,NO-017,1079.95,None,0.909
2026-07-31,North,NO-018,1206.69,None,0.949
2026-07-31,North,NO-019,1011.94,None,0.866
2026-07-31,South,SO-020,1051.45,None,0.885
2026-07-31,South,SO-021,1047.41,None,0.861
2026-07-31,South,SO-022,1225.4,None,0.956
2026-07-31,Center,CE-023,1430.84,None,0.957
2026-07-31,Center,CE-024,1010.91,None,0.708
2026-07-31,Center,CE-025,805.07,None,0.697
2026-07-31,Center,CE-026,1286.73,None,0.832
2026-08-01,Urban,UR-001,1883.67,None,1.0
2026-08-01,Urban,UR-002,2003.83,None,1.0
2026-08-01,Urban,UR-003,1284.05,None,0.944
2026-08-01,Urban,UR-004,1558.44,None,0.981
2026-08-01,Urban,UR-005,1560.1,None,0.967
2026-08-01,Suburban,SU-006,952.85,None,0.92
2026-08-01,Suburban,SU-007,1043.27,None,0.945
2026-08-01,Suburban,SU-008,885.37,None,0.882
2026-08-01,Suburban,SU-009,961.56,None,0.892
2026-08-01,Industrial,IN-010,1314.43,None,0.847
2026-08-01,Industrial,IN-011,1060.69,None,0.744
2026-08-01,Industrial,IN-012,1792.74,None,0.972
2026-08-01,Port,PO-013,1606.39,None,1.0
2026-08-01,Port,PO-014,1372.31,None,1.0
2026-08-01,Airport,AI-015,1386.47,None,1.0
2026-08-01,Airport,AI-016,961.03,None,0.85
2026-08-01,North,NO-017,860.75,None,0.79
2026-08-01,North,NO-018,493.57,None,0.58
2026-08-01,North,NO-019,973.67,None,0.846
2026-08-01,South,SO-020,1079.15,None,0.9
2026-08-01,South,SO-021,1167.41,None,0.922
2026-08-01,South,SO-022,758.26,None,0.715
2026-08-01,Center,CE-023,1426.58,None,0.955
2026-08-01,Center,CE-024,1803.58,None,0.997
2026-08-01,Center,CE-025,1523.7,None,1.0
2026-08-01,Center,CE-026,1450.47,None,0.895
2026-08-02,Urban,UR-001,2464.02,None,1.0
2026-08-02,Urban,UR-002,1532.81,None,0.984
2026-08-02,Urban,UR-003,1500.31,None,1.0
2026-08-02,Urban,UR-004,1533.33,None,0.971
2026-08-02,Urban,UR-005,1485.28,None,0.937
2026-08-02,Suburban,SU-006,1081.4,None,1.0
2026-08-02,Suburban,SU-007,757.67,None,0.771
2026-08-02,Suburban,SU-008,1080.9,None,1.0
2026-08-02,Suburban,SU-009,1057.53,None,0.95
2026-08-02,Industrial,IN-010,1219.41,None,0.811
2026-08-02,Industrial,IN-011,1080.25,None,0.752
2026-08-02,Industrial,IN-012,1371.41,None,0.827
2026-08-02,Port,PO-013,1321.2,None,1.0
2026-08-02,Port,PO-014,1260.04,None,0.959
2026-08-02,Airport,AI-015,1021.8,None,0.948
2026-08-02,Airport,AI-016,1124.93,None,0.93
2026-08-02,North,NO-017,893.98,None,0.808
2026-08-02,North,NO-018,756.4,None,0.716
2026-08-02,North,NO-019,1108.03,None,0.918
2026-08-02,South,SO-020,1118.57,None,0.92
2026-08-02,South,SO-021,1267.36,None,0.973
2026-08-02,South,SO-022,1016.58,None,0.848
2026-08-02,Center,CE-023,1403.06,None,0.945
2026-08-02,Center,CE-024,1337.51,None,0.828
2026-08-02,Center,CE-025,991.69,None,0.78
2026-08-02,Center,CE-026,1661.53,None,0.976
2026-08-03,Urban,UR-001,468.35,None,0.546
2026-08-03,Urban,UR-002,1341.52,None,0.904
2026-08-03,Urban,UR-003,931.57,None,0.778
2026-08-03,Urban,UR-004,1858.47,None,1.0
2026-08-03,Urban,UR-005,1313.96,None,0.868
2026-08-03,Suburban,SU-006,897.94,None,0.885
2026-08-03,Suburban,SU-007,769.16,None,0.778
2026-08-03,Suburban,SU-008,966.58,None,0.935
2026-08-03,Suburban,SU-009,1083.61,None,0.966
2026-08-03,Industrial,IN-010,1938.02,None,1.0
2026-08-03,Industrial,IN-011,2163.49,None,1.0
2026-08-03,Industrial,IN-012,1487.63,None,0.867
2026-08-03,Port,PO-013,1213.07,None,0.953
2026-08-03,Port,PO-014,980.14,None,0.828
2026-08-03,Airport,AI-015,704.73,None,0.774
2026-08-03,Airport,AI-016,1077.7,None,0.907
2026-08-03,North,NO-017,1010.66,None,0.871
2026-08-03,North,NO-018,992.81,None,0.838
2026-08-03,North,NO-019,704.11,None,0.702
2026-08-03,South,SO-020,997.79,None,0.856
2026-08-03,South,SO-021,1023.79,None,0.849
2026-08-03,South,SO-022,828.44,None,0.751
2026-08-03,Center,CE-023,1556.25,None,1.0
2026-08-03,Center,CE-024,1951.35,None,1.0
2026-08-03,Center,CE-025,1212.61,None,0.878
2026-08-03,Center,CE-026,1623.63,None,0.961
2026-08-04,Urban,UR-001,335.99,None,0.488
2026-08-04,Urban,UR-002,1258.13,None,0.869
2026-08-04,Urban,UR-003,1478.21,None,1.0
2026-08-04,Urban,UR-004,1291.15,None,0.871
2026-08-04,Urban,UR-005,1285.08,None,0.856
2026-08-04,Suburban,SU-006,918.31,None,0.898
2026-08-04,Suburban,SU-007,1196.42,None,1.0
2026-08-04,Suburban,SU-008,863.69,None,0.868
2026-08-04,Suburban,SU-009,899.07,None,0.854
2026-08-04,Industrial,IN-010,2050.15,None,1.0
2026-08-04,Industrial,IN-011,1833.52,None,1.0
2026-08-04,Industrial,IN-012,2412.06,None,1.0
2026-08-04,Port,PO-013,917.16,None,0.811
2026-08-04,Port,PO-014,1449.68,None,1.0
2026-08-04,Airport,AI-015,740.21,None,0.793
2026-08-04,Airport,AI-016,847.38,None,0.795
2026-08-04,North,NO-017,1168.15,None,0.956
2026-08-04,North,NO-018,981.32,None,0.832
2026-08-04,North,NO-019,1359.5,None,1.0
2026-08-04,South,SO-020,883.7,None,0.795
2026-08-04,South,SO-021,940.36,None,0.806
2026-08-04,South,SO-022,1129.67,None,0.906
2026-08-04,Center,CE-023,1607.52,None,1.0
2026-08-04,Center,CE-024,1309.58,None,0.817
2026-08-04,Center,CE-025,1374.56,None,0.95
2026-08-04,Center,CE-026,1385.21,None,0.87
2026-08-05,Urban,UR-001,1400.28,None,0.956
2026-08-05,Urban,UR-002,1057.27,None,0.784
2026-08-05,Urban,UR-003,1355.57,None,0.977
2026-08-05,Urban,UR-004,1800.24,None,1.0
2026-08-05,Urban,UR-005,1089.92,None,0.778
2026-08-05,Suburban,SU-006,836.23,None,0.846
2026-08-05,Suburban,SU-007,898.6,None,0.857
2026-08-05,Suburban,SU-008,873.12,None,0.875
2026-08-05,Suburban,SU-009,926.42,None,0.871
2026-08-05,Industrial,IN-010,1367.82,None,0.866
2026-08-05,Industrial,IN-011,1968.07,None,1.0
2026-08-05,Industrial,IN-012,1989.63,None,1.0
2026-08-05,Port,PO-013,1120.15,None,0.908
2026-08-05,Port,PO-014,1208.49,None,0.935
2026-08-05,Airport,AI-015,1485.43,None,1.0
2026-08-05,Airport,AI-016,1533.0,None,1.0
2026-08-05,North,NO-017,889.52,None,0.806
2026-08-05,North,NO-018,857.26,None,0.768
2026-08-05,North,NO-019,801.05,None,0.754
2026-08-05,South,SO-020,970.45,None,0.842
2026-08-05,South,SO-021,573.37,None,0.618
2026-08-05,South,SO-022,1346.8,None,1.0
2026-08-05,Center,CE-023,1685.04,None,1.0
2026-08-05,Center,CE-024,1191.91,None,0.774
2026-08-05,Center,CE-025,1633.38,None,1.0
2026-08-05,Center,CE-026,1139.17,None,0.776
2026-08-06,Urban,UR-001,1222.53,None,0.877
2026-08-06,Urban,UR-002,1379.22,None,0.92
2026-08-06,Urban,UR-003,1170.53,None,0.89
2026-08-06,Urban,UR-004,1163.25,None,0.819
2026-08-06,Urban,UR-005,1164.61,None,0.808
2026-08-06,Suburban,SU-006,947.76,None,0.917
2026-08-06,Suburban,SU-007,1057.15,None,0.953
2026-08-06,Suburban,SU-008,599.64,None,0.698
2026-08-06,Suburban,SU-009,928.68,None,0.872
2026-08-06,Industrial,IN-010,1877.23,None,1.0
2026-08-06,Industrial,IN-011,1790.69,None,1.0
2026-08-06,Industrial,IN-012,1429.69,None,0.847
2026-08-06,Port,PO-013,1210.59,None,0.951
2026-08-06,Port,PO-014,1352.71,None,1.0
2026-08-06,Airport,AI-015,778.03,None,0.814
2026-08-06,Airport,AI-016,985.27,None,0.862
2026-08-06,North,NO-017,1023.08,None,0.878
2026-08-06,North,NO-018,1019.51,None,0.852
2026-08-06,North,NO-019,883.02,None,0.797
2026-08-06,South,SO-020,810.48,None,0.756
2026-08-06,South,SO-021,956.39,None,0.814
2026-08-06,South,SO-022,640.86,None,0.655
2026-08-06,Center,CE-023,1387.78,None,0.938
2026-08-06,Center,CE-024,1281.67,None,0.807
2026-08-06,Center,CE-025,1385.75,None,0.955
2026-08-06,Center,CE-026,1342.25,None,0.853
2026-08-07,Urban,UR-001,1271.65,None,0.899
2026-08-07,Urban,UR-002,857.1,None,0.7
2026-08-07,Urban,UR-003,1368.74,None,0.983
2026-08-07,Urban,UR-004,1982.41,None,1.0
2026-08-07,Urban,UR-005,1228.77,None,0.834
2026-08-07,Suburban,SU-006,854.84,None,0.858
2026-08-07,Suburban,SU-007,917.98,None,0.868
2026-08-07,Suburban,SU-008,659.77,None,0.737
2026-08-07,Suburban,SU-009,706.02,None,0.737
2026-08-07,Industrial,IN-010,1866.42,None,1.0
2026-08-07,Industrial,IN-011,1577.4,None,0.934
2026-08-07,Industrial,IN-012,1797.05,None,0.973
2026-08-07,Port,PO-013,1144.24,None,0.92
2026-08-07,Port,PO-014,1261.09,None,0.959
2026-08-07,Airport,AI-015,930.58,None,0.898
2026-08-07,Airport,AI-016,1075.18,None,0.906
2026-08-07,North,NO-017,1380.46,None,1.0
2026-08-07,North,NO-018,1258.32,None,0.976
2026-08-07,North,NO-019,928.51,None,0.822
2026-08-07,South,SO-020,984.64,None,0.849
2026-08-07,South,SO-021,1412.17,None,1.0
2026-08-07,South,SO-022,1158.27,None,0.921
2026-08-07,Center,CE-023,1503.89,None,0.988
2026-08-07,Center,CE-024,1372.61,None,0.84
2026-08-07,Center,CE-025,1100.15,None,0.828
2026-08-07,Center,CE-026,1799.37,None,1.0
2026-08-08,Urban,UR-001,1559.04,None,1.0
2026-08-08,Urban,UR-002,1633.61,None,1.0
2026-08-08,Urban,UR-003,1306.07,None,0.954
2026-08-08,Urban,UR-004,2055.86,None,1.0
2026-08-08,Urban,UR-005,2182.05,None,1.0
2026-08-08,Suburban,SU-006,1038.77,None,0.975
2026-08-08,Suburban,SU-007,1268.43,None,1.0
2026-08-08,Suburban,SU-008,910.18,None,0.899
2026-08-08,Suburban,SU-009,1068.98,None,0.957
2026-08-08,Industrial,IN-010,1557.05,None,0.937
2026-08-08,Industrial,IN-011,1281.02,None,0.825
2026-08-08,Industrial,IN-012,1456.0,None,0.856
2026-08-08,Port,PO-013,1141.23,None,0.918
2026-08-08,Port,PO-014,1166.53,None,0.915
2026-08-08,Airport,AI-015,542.92,None,0.684
2026-08-08,Airport,AI-016,1124.22,None,0.929
2026-08-08,North,NO-017,829.59,None,0.773
2026-08-08,North,NO-018,597.16,None,0.634
2026-08-08,North,NO-019,972.45,None,0.845
2026-08-08,South,SO-020,1286.22,None,1.0
2026-08-08,South,SO-021,1025.62,None,0.849
2026-08-08,South,SO-022,1219.8,None,0.953
2026-08-08,Center,CE-023,2566.45,None,1.0
2026-08-08,Center,CE-024,1683.06,None,0.953
2026-08-08,Center,CE-025,1667.39,None,1.0
2026-08-08,Center,CE-026,1351.71,None,0.857
2026-08-09,Urban,UR-001,1427.95,None,0.968
2026-08-09,Urban,UR-002,1579.55,None,1.0
2026-08-09,Urban,UR-003,1873.86,None,1.0
2026-08-09,Urban,UR-004,2102.55,None,1.0
2026-08-09,Urban,UR-005,1532.13,None,0.956
2026-08-09,Suburban,SU-006,1444.74,None,1.0
2026-08-09,Suburban,SU-007,837.67,None,0.82
2026-08-09,Suburban,SU-008,833.45,None,0.849
2026-08-09,Suburban,SU-009,1006.95,None,0.92
2026-08-09,Industrial,IN-010,1149.5,None,0.785
2026-08-09,Industrial,IN-011,1175.55,None,0.787
2026-08-09,Industrial,IN-012,1693.32,None,0.938
2026-08-09,Port,PO-013,1875.44,None,1.0
2026-08-09,Port,PO-014,1283.9,None,0.97
2026-08-09,Airport,AI-015,1022.31,None,0.949
2026-08-09,Airport,AI-016,1267.28,None,0.999
2026-08-09,North,NO-017,1251.85,None,1.0
2026-08-09,North,NO-018,1211.85,None,0.952
2026-08-09,North,NO-019,843.72,None,0.776
2026-08-09,South,SO-020,1440.46,None,1.0
2026-08-09,South,SO-021,1192.19,None,0.935
2026-08-09,South,SO-022,1012.35,None,0.846
2026-08-09,Center,CE-023,1037.43,None,0.787
2026-08-09,Center,CE-024,1522.2,None,0.895
2026-08-09,Center,CE-025,2038.04,None,1.0
2026-08-09,Center,CE-026,1368.45,None,0.863
2026-08-10,Urban,UR-001,964.16,None,0.764
2026-08-10,Urban,UR-002,1202.18,None,0.845
2026-08-10,Urban,UR-003,1545.79,None,1.0
2026-08-10,Urban,UR-004,1336.7,None,0.89
2026-08-10,Urban,UR-005,1561.37,None,0.967
2026-08-10,Suburban,SU-006,846.08,None,0.852
2026-08-10,Suburban,SU-007,823.21,None,0.811
2026-08-10,Suburban,SU-008,570.68,None,0.679
2026-08-10,Suburban,SU-009,713.74,None,0.742
2026-08-10,Industrial,IN-010,1717.99,None,0.997
2026-08-10,Industrial,IN-011,1787.62,None,1.0
2026-08-10,Industrial,IN-012,2187.78,None,1.0
2026-08-10,Port,PO-013,822.74,None,0.765
2026-08-10,Port,PO-014,1557.92,None,1.0
2026-08-10,Airport,AI-015,500.63,None,0.661
2026-08-10,Airport,AI-016,1091.49,None,0.914
2026-08-10,North,NO-017,897.99,None,0.81
2026-08-10,North,NO-018,816.48,None,0.747
2026-08-10,North,NO-019,1343.02,None,1.0
2026-08-10,South,SO-020,914.61,None,0.812
2026-08-10,South,SO-021,722.67,None,0.695
2026-08-10,South,SO-022,798.19,None,0.736
2026-08-10,Center,CE-023,1501.99,None,0.987
2026-08-10,Center,CE-024,1144.19,None,0.757
2026-08-10,Center,CE-025,884.16,None,0.732
2026-08-10,Center,CE-026,1448.18,None,0.894
2026-08-11,Urban,UR-001,1116.75,None,0.831
2026-08-11,Urban,UR-002,1390.73,None,0.924
2026-08-11,Urban,UR-003,1007.77,None,0.814
2026-08-11,Urban,UR-004,1481.82,None,0.95
2026-08-11,Urban,UR-005,945.5,None,0.72
2026-08-11,Suburban,SU-006,630.2,None,0.714
2026-08-11,Suburban,SU-007,915.8,None,0.867
2026-08-11,Suburban,SU-008,788.06,None,0.82
2026-08-11,Suburban,SU-009,1231.9,None,1.0
2026-08-11,Industrial,IN-010,1873.05,None,1.0
2026-08-11,Industrial,IN-011,1947.65,None,1.0
2026-08-11,Industrial,IN-012,1908.98,None,1.0
2026-08-11,Port,PO-013,1072.0,None,0.885
2026-08-11,Port,PO-014,1165.77,None,0.915
2026-08-11,Airport,AI-015,562.25,None,0.695
2026-08-11,Airport,AI-016,635.86,None,0.693
2026-08-11,North,NO-017,1062.44,None,0.899
2026-08-11,North,NO-018,765.02,None,0.721
2026-08-11,North,NO-019,744.43,None,0.723
2026-08-11,South,SO-020,877.59,None,0.792
2026-08-11,South,SO-021,1080.8,None,0.878
2026-08-11,South,SO-022,779.76,None,0.726
2026-08-11,Center,CE-023,951.52,None,0.75
2026-08-11,Center,CE-024,1855.83,None,1.0
2026-08-11,Center,CE-025,1493.16,None,1.0
2026-08-11,Center,CE-026,1045.65,None,0.74
2026-08-12,Urban,UR-001,918.27,None,0.744
2026-08-12,Urban,UR-002,1239.52,None,0.861
2026-08-12,Urban,UR-003,1308.27,None,0.955
2026-08-12,Urban,UR-004,1166.09,None,0.82
2026-08-12,Urban,UR-005,1148.36,None,0.801
2026-08-12,Suburban,SU-006,981.79,None,0.939
2026-08-12,Suburban,SU-007,767.09,None,0.777
2026-08-12,Suburban,SU-008,776.59,None,0.812
2026-08-12,Suburban,SU-009,451.64,None,0.583
2026-08-12,Industrial,IN-010,1821.29,None,1.0
2026-08-12,Industrial,IN-011,1845.13,None,1.0
2026-08-12,Industrial,IN-012,1977.01,None,1.0
2026-08-12,Port,PO-013,1164.64,None,0.929
2026-08-12,Port,PO-014,1172.6,None,0.918
2026-08-12,Airport,AI-015,897.83,None,0.88
2026-08-12,Airport,AI-016,1291.16,None,1.0
2026-08-12,North,NO-017,1070.8,None,0.904
2026-08-12,North,NO-018,885.44,None,0.783
2026-08-12,North,NO-019,925.5,None,0.82
2026-08-12,South,SO-020,1072.01,None,0.896
2026-08-12,South,SO-021,1292.93,None,0.986
2026-08-12,South,SO-022,888.42,None,0.782
2026-08-12,Center,CE-023,1513.97,None,0.992
2026-08-12,Center,CE-024,1482.44,None,0.88
2026-08-12,Center,CE-025,1264.46,None,0.901
2026-08-12,Center,CE-026,1094.05,None,0.758
2026-08-13,Urban,UR-001,1033.91,None,0.795
2026-08-13,Urban,UR-002,1243.91,None,0.863
2026-08-13,Urban,UR-003,1461.64,None,1.0
2026-08-13,Urban,UR-004,1850.91,None,1.0
2026-08-13,Urban,UR-005,1345.19,None,0.881
2026-08-13,Suburban,SU-006,796.36,None,0.82
2026-08-13,Suburban,SU-007,708.24,None,0.741
2026-08-13,Suburban,SU-008,915.83,None,0.902
2026-08-13,Suburban,SU-009,777.76,None,0.781
2026-08-13,Industrial,IN-010,1493.08,None,0.913
2026-08-13,Industrial,IN-011,1865.55,None,1.0
2026-08-13,Industrial,IN-012,1772.3,None,0.965
2026-08-13,Port,PO-013,916.74,None,0.81
2026-08-13,Port,PO-014,1267.37,None,0.962
2026-08-13,Airport,AI-015,976.08,None,0.923
2026-08-13,Airport,AI-016,1252.4,None,0.991
2026-08-13,North,NO-017,950.45,None,0.839
2026-08-13,North,NO-018,1606.33,None,1.0
2026-08-13,North,NO-019,630.73,None,0.662
2026-08-13,South,SO-020,1400.22,None,1.0
2026-08-13,South,SO-021,909.92,None,0.79
2026-08-13,South,SO-022,714.64,None,0.693
2026-08-13,Center,CE-023,1262.98,None,0.884
2026-08-13,Center,CE-024,1747.9,None,0.977
2026-08-13,Center,CE-025,1272.05,None,0.905
2026-08-13,Center,CE-026,920.35,None,0.692
2026-08-14,Urban,UR-001,604.5,None,0.606
2026-08-14,Urban,UR-002,840.57,None,0.693
2026-08-14,Urban,UR-003,890.2,None,0.759
2026-08-14,Urban,UR-004,917.29,None,0.717
2026-08-14,Urban,UR-005,1211.73,None,0.827
2026-08-14,Suburban,SU-006,557.65,None,0.667
2026-08-14,Suburban,SU-007,824.0,None,0.811
2026-08-14,Suburban,SU-008,850.45,None,0.86
2026-08-14,Suburban,SU-009,1055.03,None,0.949
2026-08-14,Industrial,IN-010,1716.88,None,0.997
2026-08-14,Industrial,IN-011,2006.16,None,1.0
2026-08-14,Industrial,IN-012,1873.0,None,1.0
2026-08-14,Port,PO-013,859.88,None,0.783
2026-08-14,Port,PO-014,1040.78,None,0.856
2026-08-14,Airport,AI-015,767.49,None,0.808
2026-08-14,Airport,AI-016,1082.65,None,0.909
2026-08-14,North,NO-017,625.96,None,0.663
2026-08-14,North,NO-018,1289.78,None,0.992
2026-08-14,North,NO-019,1106.8,None,0.917
2026-08-14,South,SO-020,969.86,None,0.841
2026-08-14,South,SO-021,1510.22,None,1.0
